file,label,severity,seed,split
spallation/spallation_400175.png,spallation,minor,400175,train
spallation/spallation_400176.png,spallation,severe,400176,train
spallation/spallation_400177.png,spallation,minor,400177,train
spallation/spallation_400178.png,spallation,moderate,400178,train
spallation/spallation_400179.png,spallation,moderate,400179,test
spallation/spallation_400180.png,spallation,severe,400180,train
spallation/spallation_400181.png,spallation,minor,400181,train
spallation/spallation_400182.png,spallation,minor,400182,train
spallation/spallation_400183.png,spallation,moderate,400183,train
spallation/spallation_400184.png,spallation,severe,400184,train
spallation/spallation_400185.png,spallation,minor,400185,train
spallation/spallation_400186.png,spallation,moderate,400186,test
spallation/spallation_400187.png,spallation,minor,400187,train
spallation/spallation_400188.png,spallation,minor,400188,train
spallation/spallation_400189.png,spallation,moderate,400189,train
spallation/spallation_400190.png,spallation,minor,400190,train
spallation/spallation_400191.png,spallation,severe,400191,val
spallation/spallation_400192.png,spallation,moderate,400192,train
spallation/spallation_400193.png,spallation,moderate,400193,train
spallation/spallation_400194.png,spallation,severe,400194,train
spallation/spallation_400195.png,spallation,moderate,400195,val
spallation/spallation_400196.png,spallation,moderate,400196,train
spallation/spallation_400197.png,spallation,minor,400197,train
spallation/spallation_400198.png,spallation,minor,400198,train
spallation/spallation_400199.png,spallation,moderate,400199,train
spallation/spallation_400200.png,spallation,minor,400200,train
spallation/spallation_400201.png,spallation,moderate,400201,train
spallation/spallation_400202.png,spallation,minor,400202,val
spallation/spallation_400203.png,spallation,severe,400203,train
spallation/spallation_400204.png,spallation,severe,400204,val
spallation/spallation_400205.png,spallation,moderate,400205,test
spallation/spallation_400206.png,spallation,minor,400206,train
spallation/spallation_400207.png,spallation,minor,400207,train
spallation/spallation_400208.png,spallation,minor,400208,test
spallation/spallation_400209.png,spallation,moderate,400209,val
spallation/spallation_400210.png,spallation,minor,400210,val
spallation/spallation_400211.png,spallation,moderate,400211,train
spallation/spallation_400212.png,spallation,severe,400212,train
spallation/spallation_400213.png,spallation,minor,400213,val
spallation/spallation_400214.png,spallation,severe,400214,train
spallation/spallation_400215.png,spallation,minor,400215,val
spallation/spallation_400216.png,spallation,moderate,400216,train
spallation/spallation_400217.png,spallation,severe,400217,train
spallation/spallation_400218.png,spallation,minor,400218,val
spallation/spallation_400219.png,spallation,moderate,400219,val
spallation/spallation_400220.png,spallation,severe,400220,train
spallation/spallation_400221.png,spallation,moderate,400221,train
spallation/spallation_400222.png,spallation,moderate,400222,train
spallation/spallation_400223.png,spallation,minor,400223,train
spallation/spallation_400224.png,spallation,severe,400224,train
spallation/spallation_400225.png,spallation,severe,400225,test
spallation/spallation_400226.png,spallation,severe,400226,train
spallation/spallation_400227.png,spallation,severe,400227,train
spallation/spallation_400228.png,spallation,minor,400228,train
spallation/spallation_400229.png,spallation,severe,400229,train
spallation/spallation_400230.png,spallation,severe,400230,train
spallation/spallation_400231.png,spallation,moderate,400231,val
spallation/spallation_400232.png,spallation,moderate,400232,train
spallation/spallation_400233.png,spallation,moderate,400233,val
spallation/spallation_400234.png,spallation,minor,400234,train
spallation/spallation_400235.png,spallation,minor,400235,train
spallation/spallation_400236.png,spallation,moderate,400236,test
spallation/spallation_400237.png,spallation,minor,400237,train
spallation/spallation_400238.png,spallation,severe,400238,val
spallation/spallation_400239.png,spallation,moderate,400239,train
spallation/spallation_400240.png,spallation,minor,400240,train
spallation/spallation_400241.png,spallation,minor,400241,train
spallation/spallation_400242.png,spallation,minor,400242,val
spallation/spallation_400243.png,spallation,minor,400243,val
spallation/spallation_400244.png,spallation,minor,400244,train
spallation/spallation_400245.png,spallation,minor,400245,train
spallation/spallation_400246.png,spallation,moderate,400246,train
spallation/spallation_400247.png,spallation,moderate,400247,train
spallation/spallation_400248.png,spallation,severe,400248,val
spallation/spallation_400249.png,spallation,moderate,400249,val
spallation/spallation_400250.png,spallation,minor,400250,train
spallation/spallation_400251.png,spallation,moderate,400251,train
spallation/spallation_400252.png,spallation,minor,400252,train
spallation/spallation_400253.png,spallation,minor,400253,train
spallation/spallation_400254.png,spallation,severe,400254,val
spallation/spallation_400255.png,spallation,severe,400255,test
spallation/spallation_400256.png,spallation,moderate,400256,train
spallation/spallation_400257.png,spallation,severe,400257,train
spallation/spallation_400258.png,spallation,severe,400258,val
spallation/spallation_400259.png,spallation,minor,400259,train
spallation/spallation_400260.png,spallation,minor,400260,val
spallation/spallation_400261.png,spallation,severe,400261,val
spallation/spallation_400262.png,spallation,severe,400262,train
spallation/spallation_400263.png,spallation,severe,400263,train
spallation/spallation_400264.png,spallation,minor,400264,train
spallation/spallation_400265.png,spallation,minor,400265,train
spallation/spallation_400266.png,spallation,minor,400266,train
spallation/spallation_400267.png,spallation,minor,400267,train
spallation/spallation_400268.png,spallation,severe,400268,test
spallation/spallation_400269.png,spallation,minor,400269,val
spallation/spallation_400270.png,spallation,moderate,400270,train
spallation/spallation_400271.png,spallation,moderate,400271,train
spallation/spallation_400272.png,spallation,severe,400272,train
spallation/spallation_400273.png,spallation,minor,400273,train
spallation/spallation_400274.png,spallation,severe,400274,train
spallation/spallation_400275.png,spallation,minor,400275,train
spallation/spallation_400276.png,spallation,severe,400276,test
spallation/spallation_400277.png,spallation,moderate,400277,val
spallation/spallation_400278.png,spallation,minor,400278,test
spallation/spallation_400279.png,spallation,severe,400279,train
spallation/spallation_400280.png,spallation,moderate,400280,train
spallation/spallation_400281.png,spallation,severe,400281,val
spallation/spallation_400282.png,spallation,minor,400282,train
spallation/spallation_400283.png,spallation,moderate,400283,train
spallation/spallation_400284.png,spallation,minor,400284,train
spallation/spallation_400285.png,spallation,minor,400285,train
spallation/spallation_400286.png,spallation,severe,400286,train
spallation/spallation_400287.png,spallation,minor,400287,train
spallation/spallation_400288.png,spallation,severe,400288,train
spallation/spallation_400289.png,spallation,minor,400289,test
spallation/spallation_400290.png,spallation,minor,400290,train
spallation/spallation_400291.png,spallation,minor,400291,train
spallation/spallation_400292.png,spallation,moderate,400292,train
spallation/spallation_400293.png,spallation,minor,400293,train
spallation/spallation_400294.png,spallation,moderate,400294,train
spallation/spallation_400295.png,spallation,minor,400295,train
spallation/spallation_400296.png,spallation,severe,400296,train
spallation/spallation_400297.png,spallation,moderate,400297,train
spallation/spallation_400298.png,spallation,moderate,400298,train
spallation/spallation_400299.png,spallation,severe,400299,val
spallation/spallation_400300.png,spallation,minor,400300,train
spallation/spallation_400301.png,spallation,severe,400301,val
spallation/spallation_400302.png,spallation,severe,400302,train
spallation/spallation_400303.png,spallation,severe,400303,val
spallation/spallation_400304.png,spallation,moderate,400304,train
spallation/spallation_400305.png,spallation,severe,400305,train
spallation/spallation_400306.png,spallation,moderate,400306,test
spallation/spallation_400307.png,spallation,severe,400307,test
spallation/spallation_400308.png,spallation,moderate,400308,train
spallation/spallation_400309.png,spallation,moderate,400309,train
spallation/spallation_400310.png,spallation,moderate,400310,train
spallation/spallation_400311.png,spallation,moderate,400311,train
spallation/spallation_400312.png,spallation,moderate,400312,val
spallation/spallation_400313.png,spallation,minor,400313,train
spallation/spallation_400314.png,spallation,severe,400314,train
spallation/spallation_400315.png,spallation,severe,400315,val
spallation/spallation_400316.png,spallation,moderate,400316,test
spallation/spallation_400317.png,spallation,minor,400317,train
spallation/spallation_400318.png,spallation,minor,400318,train
spallation/spallation_400319.png,spallation,severe,400319,train
spallation/spallation_400320.png,spallation,moderate,400320,train
spallation/spallation_400321.png,spallation,minor,400321,train
spallation/spallation_400322.png,spallation,minor,400322,train
spallation/spallation_400323.png,spallation,minor,400323,train
spallation/spallation_400324.png,spallation,severe,400324,train
spallation/spallation_400325.png,spallation,minor,400325,train
spallation/spallation_400326.png,spallation,severe,400326,train
spallation/spallation_400327.png,spallation,minor,400327,train
spallation/spallation_400328.png,spallation,moderate,400328,train
spallation/spallation_400329.png,spallation,minor,400329,train
spallation/spallation_400330.png,spallation,severe,400330,train
spallation/spallation_400331.png,spallation,moderate,400331,train
spallation/spallation_400332.png,spallation,moderate,400332,train
spallation/spallation_400333.png,spallation,moderate,400333,val
spallation/spallation_400334.png,spallation,severe,400334,train
spallation/spallation_400335.png,spallation,moderate,400335,train
spallation/spallation_400336.png,spallation,severe,400336,train
spallation/spallation_400337.png,spallation,severe,400337,train
spallation/spallation_400338.png,spallation,severe,400338,train
spallation/spallation_400339.png,spallation,minor,400339,train
spallation/spallation_400340.png,spallation,minor,400340,train
spallation/spallation_400341.png,spallation,severe,400341,train
spallation/spallation_400342.png,spallation,moderate,400342,train
spallation/spallation_400343.png,spallation,moderate,400343,train
spallation/spallation_400344.png,spallation,severe,400344,train
spallation/spallation_400345.png,spallation,moderate,400345,train
spallation/spallation_400346.png,spallation,minor,400346,train
spallation/spallation_400347.png,spallation,minor,400347,train
spallation/spallation_400348.png,spallation,severe,400348,test
spallation/spallation_400349.png,spallation,minor,400349,train
spallation/spallation_400350.png,spallation,severe,400350,train
spallation/spallation_400351.png,spallation,severe,400351,train
spallation/spallation_400352.png,spallation,moderate,400352,train
spallation/spallation_400353.png,spallation,severe,400353,val
spallation/spallation_400354.png,spallation,severe,400354,train
spallation/spallation_400355.png,spallation,minor,400355,train
spallation/spallation_400356.png,spallation,moderate,400356,train
spallation/spallation_400357.png,spallation,minor,400357,train
spallation/spallation_400358.png,spallation,severe,400358,train
spallation/spallation_400359.png,spallation,severe,400359,train
spallation/spallation_400360.png,spallation,severe,400360,test
spallation/spallation_400361.png,spallation,moderate,400361,test
spallation/spallation_400362.png,spallation,severe,400362,test
spallation/spallation_400363.png,spallation,severe,400363,train
spallation/spallation_400364.png,spallation,minor,400364,train
spallation/spallation_400365.png,spallation,minor,400365,val
spallation/spallation_400366.png,spallation,severe,400366,train
spallation/spallation_400367.png,spallation,severe,400367,test
spallation/spallation_400368.png,spallation,moderate,400368,train
spallation/spallation_400369.png,spallation,severe,400369,train
spallation/spallation_400370.png,spallation,severe,400370,train
spallation/spallation_400371.png,spallation,moderate,400371,val
spallation/spallation_400372.png,spallation,minor,400372,train
spallation/spallation_400373.png,spallation,moderate,400373,train
spallation/spallation_400374.png,spallation,minor,400374,train
spallation/spallation_400375.png,spallation,moderate,400375,train
spallation/spallation_400376.png,spallation,minor,400376,train
spallation/spallation_400377.png,spallation,moderate,400377,val
spallation/spallation_400378.png,spallation,moderate,400378,train
spallation/spallation_400379.png,spallation,moderate,400379,val
spallation/spallation_400380.png,spallation,severe,400380,train
spallation/spallation_400381.png,spallation,minor,400381,train
spallation/spallation_400382.png,spallation,minor,400382,train
spallation/spallation_400383.png,spallation,moderate,400383,train
spallation/spallation_400384.png,spallation,minor,400384,train
spallation/spallation_400385.png,spallation,moderate,400385,train
spallation/spallation_400386.png,spallation,severe,400386,val
spallation/spallation_400387.png,spallation,moderate,400387,train
spallation/spallation_400388.png,spallation,severe,400388,val
spallation/spallation_400389.png,spallation,moderate,400389,train
spallation/spallation_400390.png,spallation,severe,400390,train
spallation/spallation_400391.png,spallation,severe,400391,train
spallation/spallation_400392.png,spallation,severe,400392,train
spallation/spallation_400393.png,spallation,minor,400393,train
spallation/spallation_400394.png,spallation,moderate,400394,train
spallation/spallation_400395.png,spallation,minor,400395,train
spallation/spallation_400396.png,spallation,severe,400396,val
spallation/spallation_400397.png,spallation,minor,400397,train
spallation/spallation_400398.png,spallation,minor,400398,val
spallation/spallation_400399.png,spallation,severe,400399,train
spallation/spallation_400400.png,spallation,moderate,400400,val
spallation/spallation_400401.png,spallation,severe,400401,train
spallation/spallation_400402.png,spallation,minor,400402,train
spallation/spallation_400403.png,spallation,minor,400403,train
spallation/spallation_400404.png,spallation,moderate,400404,train
spallation/spallation_400405.png,spallation,severe,400405,train
spallation/spallation_400406.png,spallation,moderate,400406,train
spallation/spallation_400407.png,spallation,minor,400407,train
spallation/spallation_400408.png,spallation,severe,400408,val
spallation/spallation_400409.png,spallation,severe,400409,train
spallation/spallation_400410.png,spallation,moderate,400410,test
spallation/spallation_400411.png,spallation,minor,400411,train
spallation/spallation_400412.png,spallation,moderate,400412,train
spallation/spallation_400413.png,spallation,moderate,400413,test
spallation/spallation_400414.png,spallation,moderate,400414,train
spallation/spallation_400415.png,spallation,moderate,400415,val
spallation/spallation_400416.png,spallation,minor,400416,val
spallation/spallation_400417.png,spallation,severe,400417,train
spallation/spallation_400418.png,spallation,minor,400418,train
spallation/spallation_400419.png,spallation,severe,400419,train
spallation/spallation_400420.png,spallation,severe,400420,train
spallation/spallation_400421.png,spallation,moderate,400421,train
spallation/spallation_400422.png,spallation,severe,400422,train
spallation/spallation_400423.png,spallation,severe,400423,train
spallation/spallation_400424.png,spallation,moderate,400424,train
spallation/spallation_400425.png,spallation,moderate,400425,train
spallation/spallation_400426.png,spallation,moderate,400426,test
spallation/spallation_400427.png,spallation,moderate,400427,val
spallation/spallation_400428.png,spallation,severe,400428,train
spallation/spallation_400429.png,spallation,moderate,400429,val
spallation/spallation_400430.png,spallation,minor,400430,test
spallation/spallation_400431.png,spallation,severe,400431,val
spallation/spallation_400432.png,spallation,moderate,400432,val
spallation/spallation_400433.png,spallation,minor,400433,test
spallation/spallation_400434.png,spallation,severe,400434,train
spallation/spallation_400435.png,spallation,moderate,400435,train
spallation/spallation_400436.png,spallation,severe,400436,train
spallation/spallation_400437.png,spallation,minor,400437,val
spallation/spallation_400438.png,spallation,moderate,400438,train
spallation/spallation_400439.png,spallation,severe,400439,train
spallation/spallation_400440.png,spallation,minor,400440,train
spallation/spallation_400441.png,spallation,severe,400441,train
spallation/spallation_400442.png,spallation,severe,400442,train
spallation/spallation_400443.png,spallation,minor,400443,test
spallation/spallation_400444.png,spallation,moderate,400444,train
spallation/spallation_400445.png,spallation,moderate,400445,val
spallation/spallation_400446.png,spallation,minor,400446,train
spallation/spallation_400447.png,spallation,minor,400447,test
spallation/spallation_400448.png,spallation,minor,400448,val
spallation/spallation_400449.png,spallation,minor,400449,train
spallation/spallation_400450.png,spallation,minor,400450,train
spallation/spallation_400451.png,spallation,minor,400451,train
spallation/spallation_400452.png,spallation,moderate,400452,test
spallation/spallation_400453.png,spallation,moderate,400453,train
spallation/spallation_400454.png,spallation,moderate,400454,test
spallation/spallation_400455.png,spallation,severe,400455,train
spallation/spallation_400456.png,spallation,severe,400456,train
spallation/spallation_400457.png,spallation,moderate,400457,train
spallation/spallation_400458.png,spallation,moderate,400458,test
spallation/spallation_400459.png,spallation,moderate,400459,train
spallation/spallation_400460.png,spallation,minor,400460,val
spallation/spallation_400461.png,spallation,moderate,400461,test
spallation/spallation_400462.png,spallation,moderate,400462,val
spallation/spallation_400463.png,spallation,minor,400463,val
spallation/spallation_400464.png,spallation,moderate,400464,train
spallation/spallation_400465.png,spallation,moderate,400465,train
spallation/spallation_400466.png,spallation,moderate,400466,train
spallation/spallation_400467.png,spallation,severe,400467,train
spallation/spallation_400468.png,spallation,minor,400468,val
spallation/spallation_400469.png,spallation,minor,400469,val
spallation/spallation_400470.png,spallation,minor,400470,train
spallation/spallation_400471.png,spallation,moderate,400471,train
spallation/spallation_400472.png,spallation,minor,400472,train
spallation/spallation_400473.png,spallation,severe,400473,train
spallation/spallation_400474.png,spallation,severe,400474,train
spallation/spallation_400475.png,spallation,moderate,400475,train
spallation/spallation_400476.png,spallation,severe,400476,train
spallation/spallation_400477.png,spallation,minor,400477,train
spallation/spallation_400478.png,spallation,moderate,400478,train
spallation/spallation_400479.png,spallation,severe,400479,train
spallation/spallation_400480.png,spallation,minor,400480,val
spallation/spallation_400481.png,spallation,moderate,400481,val
spallation/spallation_400482.png,spallation,severe,400482,train
spallation/spallation_400483.png,spallation,moderate,400483,train
spallation/spallation_400484.png,spallation,severe,400484,train
spallation/spallation_400485.png,spallation,severe,400485,val
spallation/spallation_400486.png,spallation,severe,400486,train
spallation/spallation_400487.png,spallation,severe,400487,test
spallation/spallation_400488.png,spallation,moderate,400488,test
spallation/spallation_400489.png,spallation,moderate,400489,val
spallation/spallation_400490.png,spallation,severe,400490,train
spallation/spallation_400491.png,spallation,moderate,400491,train
spallation/spallation_400492.png,spallation,minor,400492,train
spallation/spallation_400493.png,spallation,moderate,400493,train
spallation/spallation_400494.png,spallation,severe,400494,train
spallation/spallation_400495.png,spallation,minor,400495,test
spallation/spallation_400496.png,spallation,minor,400496,train
spallation/spallation_400497.png,spallation,severe,400497,train
spallation/spallation_400498.png,spallation,minor,400498,test
spallation/spallation_400499.png,spallation,moderate,400499,train
spallation/spallation_400500.png,spallation,moderate,400500,train
spallation/spallation_400501.png,spallation,minor,400501,train
spallation/spallation_400502.png,spallation,severe,400502,val
spallation/spallation_400503.png,spallation,severe,400503,test
spallation/spallation_400504.png,spallation,severe,400504,train
spallation/spallation_400505.png,spallation,minor,400505,train
spallation/spallation_400506.png,spallation,severe,400506,test
spallation/spallation_400507.png,spallation,minor,400507,val
spallation/spallation_400508.png,spallation,severe,400508,train
spallation/spallation_400509.png,spallation,moderate,400509,train
spallation/spallation_400510.png,spallation,moderate,400510,train
spallation/spallation_400511.png,spallation,minor,400511,train
spallation/spallation_400512.png,spallation,moderate,400512,train
spallation/spallation_400513.png,spallation,moderate,400513,train
spallation/spallation_400514.png,spallation,minor,400514,train
spallation/spallation_400515.png,spallation,severe,400515,val
spallation/spallation_400516.png,spallation,minor,400516,val
spallation/spallation_400517.png,spallation,severe,400517,train
spallation/spallation_400518.png,spallation,moderate,400518,train
spallation/spallation_400519.png,spallation,severe,400519,val
spallation/spallation_400520.png,spallation,severe,400520,test
spallation/spallation_400521.png,spallation,minor,400521,train
spallation/spallation_400522.png,spallation,moderate,400522,val
spallation/spallation_400523.png,spallation,minor,400523,train
spallation/spallation_400524.png,spallation,severe,400524,train
spallation/spallation_400525.png,spallation,moderate,400525,val
spallation/spallation_400526.png,spallation,moderate,400526,train
spallation/spallation_400527.png,spallation,severe,400527,val
spallation/spallation_400528.png,spallation,minor,400528,train
spallation/spallation_400529.png,spallation,minor,400529,test
spallation/spallation_400530.png,spallation,moderate,400530,train
spallation/spallation_400531.png,spallation,moderate,400531,train
spallation/spallation_400532.png,spallation,moderate,400532,train
spallation/spallation_400533.png,spallation,severe,400533,val
spallation/spallation_400534.png,spallation,severe,400534,val
spallation/spallation_400535.png,spallation,moderate,400535,train
spallation/spallation_400536.png,spallation,moderate,400536,train
spallation/spallation_400537.png,spallation,severe,400537,train
spallation/spallation_400538.png,spallation,severe,400538,train
spallation/spallation_400539.png,spallation,minor,400539,train
spallation/spallation_400540.png,spallation,severe,400540,train
spallation/spallation_400541.png,spallation,severe,400541,train
spallation/spallation_400542.png,spallation,minor,400542,val
spallation/spallation_400543.png,spallation,moderate,400543,train
spallation/spallation_400544.png,spallation,minor,400544,test
spallation/spallation_400545.png,spallation,moderate,400545,train
spallation/spallation_400546.png,spallation,severe,400546,train
spallation/spallation_400547.png,spallation,moderate,400547,val
spallation/spallation_400548.png,spallation,moderate,400548,train
spallation/spallation_400549.png,spallation,severe,400549,train
spallation/spallation_400550.png,spallation,severe,400550,test
spallation/spallation_400551.png,spallation,severe,400551,train
spallation/spallation_400552.png,spallation,moderate,400552,train
spallation/spallation_400553.png,spallation,moderate,400553,train
spallation/spallation_400554.png,spallation,severe,400554,test
spallation/spallation_400555.png,spallation,minor,400555,train
spallation/spallation_400556.png,spallation,moderate,400556,val
spallation/spallation_400557.png,spallation,minor,400557,train
spallation/spallation_400558.png,spallation,moderate,400558,train
spallation/spallation_400559.png,spallation,severe,400559,train
spallation/spallation_400560.png,spallation,minor,400560,test
spallation/spallation_400561.png,spallation,minor,400561,val
spallation/spallation_400562.png,spallation,severe,400562,val
spallation/spallation_400563.png,spallation,severe,400563,train
spallation/spallation_400564.png,spallation,minor,400564,train
spallation/spallation_400565.png,spallation,minor,400565,train
spallation/spallation_400566.png,spallation,minor,400566,train
spallation/spallation_400567.png,spallation,severe,400567,train
spallation/spallation_400568.png,spallation,minor,400568,val
spallation/spallation_400569.png,spallation,moderate,400569,val
spallation/spallation_400570.png,spallation,severe,400570,train
spallation/spallation_400571.png,spallation,minor,400571,val
spallation/spallation_400572.png,spallation,moderate,400572,val
spallation/spallation_400573.png,spallation,moderate,400573,train
spallation/spallation_400574.png,spallation,moderate,400574,train
spallation/spallation_400575.png,spallation,moderate,400575,train
spallation/spallation_400576.png,spallation,moderate,400576,train
spallation/spallation_400577.png,spallation,severe,400577,train
spallation/spallation_400578.png,spallation,moderate,400578,train
spallation/spallation_400579.png,spallation,moderate,400579,train
spallation/spallation_400580.png,spallation,severe,400580,test
spallation/spallation_400581.png,spallation,severe,400581,train
spallation/spallation_400582.png,spallation,severe,400582,train
spallation/spallation_400583.png,spallation,severe,400583,val
spallation/spallation_400584.png,spallation,minor,400584,train
spallation/spallation_400585.png,spallation,moderate,400585,train
spallation/spallation_400586.png,spallation,moderate,400586,val
spallation/spallation_400587.png,spallation,severe,400587,train
spallation/spallation_400588.png,spallation,minor,400588,train
spallation/spallation_400589.png,spallation,moderate,400589,val
spallation/spallation_400590.png,spallation,minor,400590,train
spallation/spallation_400591.png,spallation,severe,400591,val
spallation/spallation_400592.png,spallation,severe,400592,train
spallation/spallation_400593.png,spallation,minor,400593,train
spallation/spallation_400594.png,spallation,severe,400594,train
spallation/spallation_400595.png,spallation,severe,400595,train
spallation/spallation_400596.png,spallation,moderate,400596,val
spallation/spallation_400597.png,spallation,severe,400597,train
spallation/spallation_400598.png,spallation,minor,400598,train
spallation/spallation_400599.png,spallation,moderate,400599,train
crack_web/crack_web_500000.png,crack_web,moderate,500000,train
crack_web/crack_web_500001.png,crack_web,severe,500001,test
crack_web/crack_web_500002.png,crack_web,severe,500002,train
crack_web/crack_web_500003.png,crack_web,moderate,500003,val
crack_web/crack_web_500004.png,crack_web,minor,500004,val
crack_web/crack_web_500005.png,crack_web,minor,500005,train
crack_web/crack_web_500006.png,crack_web,severe,500006,train
crack_web/crack_web_500007.png,crack_web,moderate,500007,test
crack_web/crack_web_500008.png,crack_web,severe,500008,val
crack_web/crack_web_500009.png,crack_web,minor,500009,test
crack_web/crack_web_500010.png,crack_web,severe,500010,val
crack_web/crack_web_500011.png,crack_web,severe,500011,train
crack_web/crack_web_500012.png,crack_web,severe,500012,val
crack_web/crack_web_500013.png,crack_web,severe,500013,train
crack_web/crack_web_500014.png,crack_web,moderate,500014,val
crack_web/crack_web_500015.png,crack_web,severe,500015,train
crack_web/crack_web_500016.png,crack_web,severe,500016,train
crack_web/crack_web_500017.png,crack_web,minor,500017,val
crack_web/crack_web_500018.png,crack_web,severe,500018,train
crack_web/crack_web_500019.png,crack_web,minor,500019,train
crack_web/crack_web_500020.png,crack_web,severe,500020,train
crack_web/crack_web_500021.png,crack_web,minor,500021,train
crack_web/crack_web_500022.png,crack_web,moderate,500022,train
crack_web/crack_web_500023.png,crack_web,minor,500023,train
crack_web/crack_web_500024.png,crack_web,minor,500024,train
crack_web/crack_web_500025.png,crack_web,minor,500025,train
crack_web/crack_web_500026.png,crack_web,severe,500026,train
crack_web/crack_web_500027.png,crack_web,moderate,500027,train
crack_web/crack_web_500028.png,crack_web,moderate,500028,train
crack_web/crack_web_500029.png,crack_web,moderate,500029,train
crack_web/crack_web_500030.png,crack_web,minor,500030,test
crack_web/crack_web_500031.png,crack_web,minor,500031,train
crack_web/crack_web_500032.png,crack_web,severe,500032,train
crack_web/crack_web_500033.png,crack_web,moderate,500033,train
crack_web/crack_web_500034.png,crack_web,severe,500034,train
crack_web/crack_web_500035.png,crack_web,moderate,500035,val
crack_web/crack_web_500036.png,crack_web,moderate,500036,train
crack_web/crack_web_500037.png,crack_web,severe,500037,train
crack_web/crack_web_500038.png,crack_web,severe,500038,train
crack_web/crack_web_500039.png,crack_web,minor,500039,val
crack_web/crack_web_500040.png,crack_web,minor,500040,train
crack_web/crack_web_500041.png,crack_web,moderate,500041,train
crack_web/crack_web_500042.png,crack_web,moderate,500042,val
crack_web/crack_web_500043.png,crack_web,minor,500043,train
crack_web/crack_web_500044.png,crack_web,severe,500044,train
crack_web/crack_web_500045.png,crack_web,severe,500045,train
crack_web/crack_web_500046.png,crack_web,moderate,500046,train
crack_web/crack_web_500047.png,crack_web,severe,500047,test
crack_web/crack_web_500048.png,crack_web,minor,500048,val
crack_web/crack_web_500049.png,crack_web,severe,500049,train
crack_web/crack_web_500050.png,crack_web,moderate,500050,train
crack_web/crack_web_500051.png,crack_web,severe,500051,train
crack_web/crack_web_500052.png,crack_web,moderate,500052,train
crack_web/crack_web_500053.png,crack_web,minor,500053,train
crack_web/crack_web_500054.png,crack_web,severe,500054,test
crack_web/crack_web_500055.png,crack_web,minor,500055,train
crack_web/crack_web_500056.png,crack_web,moderate,500056,train
crack_web/crack_web_500057.png,crack_web,severe,500057,train
crack_web/crack_web_500058.png,crack_web,severe,500058,train
crack_web/crack_web_500059.png,crack_web,minor,500059,train
crack_web/crack_web_500060.png,crack_web,moderate,500060,val
crack_web/crack_web_500061.png,crack_web,severe,500061,train
crack_web/crack_web_500062.png,crack_web,moderate,500062,train
crack_web/crack_web_500063.png,crack_web,moderate,500063,train
crack_web/crack_web_500064.png,crack_web,severe,500064,val
crack_web/crack_web_500065.png,crack_web,minor,500065,val
crack_web/crack_web_500066.png,crack_web,moderate,500066,train
crack_web/crack_web_500067.png,crack_web,severe,500067,train
crack_web/crack_web_500068.png,crack_web,severe,500068,train
crack_web/crack_web_500069.png,crack_web,moderate,500069,train
crack_web/crack_web_500070.png,crack_web,moderate,500070,test
crack_web/crack_web_500071.png,crack_web,minor,500071,train
crack_web/crack_web_500072.png,crack_web,severe,500072,train
crack_web/crack_web_500073.png,crack_web,minor,500073,train
crack_web/crack_web_500074.png,crack_web,severe,500074,test
crack_web/crack_web_500075.png,crack_web,moderate,500075,train
crack_web/crack_web_500076.png,crack_web,minor,500076,train
crack_web/crack_web_500077.png,crack_web,severe,500077,val
crack_web/crack_web_500078.png,crack_web,minor,500078,train
crack_web/crack_web_500079.png,crack_web,severe,500079,train
crack_web/crack_web_500080.png,crack_web,moderate,500080,train
crack_web/crack_web_500081.png,crack_web,severe,500081,train
crack_web/crack_web_500082.png,crack_web,moderate,500082,train
crack_web/crack_web_500083.png,crack_web,moderate,500083,train
crack_web/crack_web_500084.png,crack_web,moderate,500084,train
crack_web/crack_web_500085.png,crack_web,moderate,500085,val
crack_web/crack_web_500086.png,crack_web,minor,500086,val
crack_web/crack_web_500087.png,crack_web,severe,500087,train
crack_web/crack_web_500088.png,crack_web,moderate,500088,train
crack_web/crack_web_500089.png,crack_web,severe,500089,train
crack_web/crack_web_500090.png,crack_web,severe,500090,train
crack_web/crack_web_500091.png,crack_web,moderate,500091,train
crack_web/crack_web_500092.png,crack_web,moderate,500092,train
crack_web/crack_web_500093.png,crack_web,moderate,500093,train
crack_web/crack_web_500094.png,crack_web,severe,500094,train
crack_web/crack_web_500095.png,crack_web,minor,500095,test
crack_web/crack_web_500096.png,crack_web,minor,500096,val
crack_web/crack_web_500097.png,crack_web,severe,500097,train
crack_web/crack_web_500098.png,crack_web,minor,500098,val
crack_web/crack_web_500099.png,crack_web,minor,500099,train
crack_web/crack_web_500100.png,crack_web,moderate,500100,test
crack_web/crack_web_500101.png,crack_web,moderate,500101,train
crack_web/crack_web_500102.png,crack_web,severe,500102,val
crack_web/crack_web_500103.png,crack_web,minor,500103,val
crack_web/crack_web_500104.png,crack_web,severe,500104,train
crack_web/crack_web_500105.png,crack_web,severe,500105,val
crack_web/crack_web_500106.png,crack_web,severe,500106,train
crack_web/crack_web_500107.png,crack_web,severe,500107,train
crack_web/crack_web_500108.png,crack_web,severe,500108,train
crack_web/crack_web_500109.png,crack_web,moderate,500109,val
crack_web/crack_web_500110.png,crack_web,severe,500110,val
crack_web/crack_web_500111.png,crack_web,moderate,500111,train
crack_web/crack_web_500112.png,crack_web,minor,500112,train
